name,address,city,latitude,longitude,phone,website,rating,reviews_count,price_range,source
Niyyali,"Corniche Rd, 3rd Floor, الشاطئ، جدة 23611, Saudi Arabia",Jeddah,21.622996000000004,39.1081681,,,4.7,0,,google_places
Al-Wazzan Restaurant,"Prince Mohammed Bin Abdulaziz St, Al Faisaliyyah, Jeddah 23441, Saudi Arabia",Jeddah,21.5581379,39.18091,,,4.0,0,,google_places
The Waterfront Kitchen,"Corniche Road, 3rd Floor, الشاطئ، جدة 23611, Saudi Arabia",Jeddah,21.6227073,39.108001699999996,,,4.8,0,,google_places
Swiss Butter - Le Mall,"Prince Mohammed Bin Abdulaziz St, Al Andalus, Jeddah 23326, Saudi Arabia",Jeddah,21.5534893,39.167316799999995,,,4.6,0,,google_places
Makan Indian Restaurant,"Prince Mohammed Bin Abdulaziz St, Al Khalidiyyah, Jeddah 23874, Saudi Arabia",Jeddah,21.5493026,39.1390245,,,4.7,0,,google_places
مطعم ذا باي الهندي | The Bay Restaurant,"Prince Mohammed Bin Abdulaziz St, Al Andalus, Jeddah 23326, Saudi Arabia",Jeddah,21.549149099999998,39.164631299999996,,,4.6,0,,google_places
Biryani Gate Restaurant Jeddah,"Ghernatah, Aziziyah, Jeddah 23342, Saudi Arabia",Jeddah,21.5479962,39.2105702,,,4.7,0,,google_places
KABANA,"3940 Prince Saud Al Faisal, Ar Rawdah, 7518, Jeddah 23433, Saudi Arabia",Jeddah,21.562196,39.1613095,,,4.1,0,,google_places
Section-B,"Fayfa Avenue, طريق الامير سلطان، الروضة، جدة 23431, Saudi Arabia",Jeddah,21.5498501,39.1435337,,,4.6,0,,google_places
Yaza,"6315 Prince Sultan Rd, As Salamah, Jeddah 23436, Saudi Arabia",Jeddah,21.5771868,39.1438492,,,4.6,0,,google_places
Baseet Restaurant | مطعم بسيط,"Avenue 14, Jidhafs 419, Bahrain",Jidhafs,26.2119485,50.5430127,,,4.9,0,,google_places
Al Shoala Restaurant,"6GCP+55F، شارع البديع، Jidhafs, Bahrain",Jidhafs,26.2204417,50.535424400000004,,,4.2,0,,google_places
Tonys Restaurant مطعم تونيز,"Jidhafs, Bahrain",Jidhafs,26.2203931,50.544374499999996,,,4.9,0,,google_places
Lebanese Restaurant - Jidhafs,"A Block 419, Shop 509 Rd 80, Jidhafs, Bahrain",Jidhafs,26.220285099999998,50.5452637,,,4.1,0,,google_places
جليل للتموين Jalil Catering,"Building, 33A Road 85, Jidhafs, Bahrain",Jidhafs,26.219703799999998,50.5391206,,,4.5,0,,google_places
Welayat Ali Grills,"Avenue 14, Jidhafs, Bahrain",Jidhafs,26.2121994,50.5427058,,,4.2,0,,google_places
Green Clove Restaurant,"Jidhafs, Bahrain",Jidhafs,26.2215711,50.5356841,,,3.9,0,,google_places
House of Chicken,"Avenue 14, Jidhafs, Bahrain",Jidhafs,26.221231399999997,50.5357501,,,4.3,0,,google_places
Bint Al Deera Restaurant (Jidhafs),"محل 65، مبنى 1027، طريق 2139، Jidhafs, Bahrain",Jidhafs,26.2201378,50.541303799999994,,,4.0,0,,google_places
Layali Al Mashawi W.L.L,"Road 11 Building 233, Jid Ali 721, Bahrain",Jidhafs,26.1783729,50.56178430000001,,,5.0,0,,google_places
Jan Burger,"Block 419 Rd 81 Bldg 10 Shop 7 Gardania Plaza, جدحفص، Bahrain",Jidhafs,26.219885599999998,50.5459763,,,4.7,0,,google_places
Al Jassas Bacha Restaurant,"6G9Q+QVR, Rd No 2139, Jidhafs, Bahrain",Jidhafs,26.219489799999998,50.539635399999995,,,4.3,0,,google_places
Bird Palace Restaurant,"Al Musalla, جدحفص، Bahrain",Jidhafs,26.21171,50.5432141,,,4.2,0,,google_places
Happy Land Restaurant,"6G8M+FFJ, Jidhafs, Bahrain",Jidhafs,26.2162111,50.5336517,,,3.7,0,,google_places
Rozabella cafe,"شارع البديع - السنابس /1، جدحفص، Jidhafs، Jidhafs 419, Bahrain",Jidhafs,26.2204621,50.5436696,,,4.3,0,,google_places
مطعم الأبراج - جبلة حبشي,"Shop 146 Road 83 Sehla Highway Jeblat Hibshi 433، Jidhafs, Bahrain",Jidhafs,26.2151945,50.533442,,,4.2,0,,google_places
HFT Restaurant,"80 شارع البديع، Jidhafs, Bahrain",Jidhafs,26.220437399999998,50.543997,,,5.0,0,,google_places
KETCHUP & MAYO! - JIDHAFS,"Jidhafs، Rd 2235, Daih, Bahrain",Jidhafs,26.222663599999997,50.5330028,,,4.5,0,,google_places
Mara Lounge Kalba,X8V6+3V Al Hafiya Lagoon Kalba - Parking - الحفية - إمارة الشارقةّ - United Arab Emirates,Kalba,24.993199699999998,56.312820699999996,,,4.8,0,,google_places
Azzurro Ristorante Kalba,X7PX+J2 - Alhafyah - Sharjah - United Arab Emirates,Kalba,24.986530899999998,56.2975328,,,4.6,0,,google_places
مطعم كرم الملاح,Kalba - heritage market - سوق كلباء التراثي - البحايص - إمارة الشارقةّ - United Arab Emirates,Kalba,25.077716,56.358641999999996,,,4.6,0,,google_places
Tara Restaurant and Cafe Waterfrontmall Kalba,2932+CXM - Sharjah-Kalba Rd - Algurm - Sharjah - United Arab Emirates,Kalba,25.0037676,56.3522775,,,4.6,0,,google_places
SIMULI RESTAURANT مطعم سيمولي,X8V7+85 Al Hafiya Lagoon Kalba - Parking - الحفية - إمارة الشارقةّ - United Arab Emirates,Kalba,24.9928469,56.313247399999995,,,4.7,0,,google_places
"Al Yaqoot Restaurant مطعم الياقوت كلباء - Family Restaurant in Kalba, Near ADIB Bank",114 Al Wahda St - near ADIB bank - Hay Al Saaf - Sharjah - United Arab Emirates,Kalba,25.0312354,56.3497108,,,4.1,0,,google_places
Al Deek Al Sarea Restaurant,Kalba - Hay Alglah - Sharjah - United Arab Emirates,Kalba,25.0817144,56.3575628,,,4.0,0,,google_places
Kalba restaurant مطعم كلباء,3974+F4J - Hay Mogader - Kalba - United Arab Emirates,Kalba,25.063703699999998,56.355264,,,4.3,0,,google_places
Texas Chicken - Kalba,Corniche St - S102 - البحايص - إمارة الشارقةّ - United Arab Emirates,Kalba,25.071126,56.3596089,,,4.8,0,,google_places
Two in One Turkish Restaurant,39H5+M8J - Al Darweshia - Sharjah - United Arab Emirates,Kalba,25.0788792,56.3582422,,,4.3,0,,google_places
Lake Cafe,kalba mall; ground flour - Cornich Rd - Khor Kalba - Sharjah - United Arab Emirates,Kalba,25.0184247,56.360556599999995,,,4.3,0,,google_places
Zaytoon Restaurant,كورنيش - Soor Kalba - الفجيرة - United Arab Emirates,Kalba,25.096200699999997,56.357915999999996,,,4.2,0,,google_places
Hardee's | Kalba,"Kalba Corniche Road, Al Mahatta, Kalba - beside Masjid Al Taqwa - البحايص - إمارة الشارقةّ - United Arab Emirates",Kalba,25.069578399999997,56.359742,,,4.6,0,,google_places
KARAK & SNACK RESTAURANT | مطعم كرك سناك كلباء,Al Wahda St - Hay Al Ghail - Sharjah - United Arab Emirates,Kalba,25.024282,56.348529,,,4.0,0,,google_places
SAUDI BROAST KALBA,"Opp Corniche Road, Beside Adnoc Petrol Pump,Suhaila, Kalba - حي القلعة - إمارة الشارقةّ - United Arab Emirates",Kalba,25.084101,56.3578574,,,4.1,0,,google_places
Star of Kalba Restaurant,3943+VW5 - Hay Mogader - Sharjah - United Arab Emirates,Kalba,25.0571356,56.354859299999994,,,4.0,0,,google_places
Habib Beirut Restaurant,X8Q2+G4 - Alhafyah - Sharjah - United Arab Emirates,Kalba,24.9887803,56.300347099999996,,,4.6,0,,"google_places, openstreetmap"
Allayaqa Restaurant | Kalba | اللياقة,153 - E99 - Hay Al Saaf - Kalba - United Arab Emirates,Kalba,25.0288281,56.349208100000006,,,4.1,0,,google_places
Sajidha Restaurant and Cafeteria,Hay Al Ghail - Kalba - United Arab Emirates,Kalba,25.025799,56.348587099999996,,,4.0,0,,google_places
"Meet The Cheese, Kalba","Beside Sharjah CO-OP, Kalba - Sanaya - حي طريف - إمارة الشارقةّ - United Arab Emirates",Kalba,25.052408399999997,56.3486203,,,3.5,0,,google_places
Bent Al Noketha Restaurant,,Kalba,25.0766222,56.3599764,,,,0,,openstreetmap
Hash one,,Kalba,25.0841132,56.3578698,,,,0,,openstreetmap
ستاربكس,,Kalba,25.0060679,56.3503856,,,,0,,openstreetmap
Tamm Cafe,,Kalba,25.0847689,56.358743,+97192289998,,,0,,openstreetmap
WALFA CAFE,,Kalba,25.0082714,56.3493707,,,,0,,openstreetmap
Karak & snack,al wahda street,Kalba,25.0243693,56.3484791,092773300,https://www.karakandsnackae.com/,,0,,openstreetmap
Minibox Restaurant,al wahda street,Kalba,25.0242556,56.3485002,092777034,https://www.miniboxae.com/,,0,,openstreetmap
Falafel al nile,al wahda street,Kalba,25.0237133,56.3484825,092777422,https://www.falafelalnile.com/,,0,,openstreetmap
Pizza Hut,,Kalba,25.0695608,56.359671,,,,0,,openstreetmap
دجاج كنتاكي,,Kalba,25.0687827,56.3596854,,,,0,,openstreetmap
Gardinia Cafe,,Kalba,25.0058662,56.350408,,,,0,,openstreetmap
La Burratina : Trattoria & Pizzeria,"51 bis Av. Moulay Abdelazziz, Kénitra 14000, Morocco",Kenitra,34.259046399999995,-6.5895394,,,4.4,0,,google_places
Le Continental Mehdia,"1er, Residence la Perle de, Entrée Corniche, Rte de Mehdia, Kénitra 14110, Morocco",Kenitra,34.2545638,-6.6778723,,,4.7,0,,google_places
Restaurant Nakhwa,"60 ANGLE IMAM ALI &, MAGASIN 1, Rue Saad Zaghloul, Kenitra 14020, Morocco",Kenitra,34.259942699999996,-6.5917236,,,5.0,0,,google_places
Little Mamma,"Angle av. Moulay Abdelazziz et, Rue Salah Eddine, Kénitra 14000, Morocco",Kenitra,34.260953,-6.586675199999999,,,4.2,0,,google_places
B&B Park,"Av. Hassan II, Kénitra, Morocco",Kenitra,34.258147,-6.5804434,,,4.2,0,,google_places
Merzouga,"1 ére, Rte de Mehdia, Kenitra, Morocco",Kenitra,34.2536489,-6.6786169,,,4.0,0,,google_places
Ryad Naji,"2 Rue Sebou, Kénitra, Morocco",Kenitra,34.2610361,-6.5794463,,,4.0,0,,google_places
Restaurant La Pausa,"39 angle boulevard mly abdelaziz & Mly abderrahmane magasin 10, Kenitra 14000, Morocco",Kenitra,34.2596091,-6.588378199999999,,,3.7,0,,google_places
Villa Port Lyautey,"476 Av. Mohamed V, Kénitra 14000, Morocco",Kenitra,34.256116299999995,-6.593941999999999,,,4.0,0,,google_places
Miko_House.Kénitra,"Kenitra, Morocco",Kenitra,34.2574495,-6.5902875000000005,,,4.6,0,,google_places
The Fabric,"Le Vallon, Kénitra, Morocco",Kenitra,34.2644291,-6.600551299999999,,,4.7,0,,google_places
THE HUNGER,"lot 2013, Le vallon, residence al Qods, Kénitra 14000, Morocco",Kenitra,34.2644825,-6.6045992,,,3.9,0,,google_places
Nuija Dar Tajine,"Bd C, Kénitra, Morocco",Kenitra,34.2637078,-6.6135888,,,4.5,0,,google_places
RESTAURANT CAFE LIN'S,"ang, Eddahbi et Jamal, Rue Mansour Dahbi, Kénitra 14000, Morocco",Kenitra,34.255216,-6.5825287,,,3.8,0,,google_places
Choose,"Angle Avenue Med Diouri et Mbark Doukkali, Résidence Marina, Bloc D magasin 138, Kénitra 14000, Morocco",Kenitra,34.264133099999995,-6.587637699999999,,,4.4,0,,google_places
Barista Caffè : Café & Restaurant,"numéro 458, Mimousa, Av. Mohamed V, Kénitra 14000, Morocco",Kenitra,34.256878,-6.5920931,,,4.5,0,,google_places
L'imperial,"115 angle avenue moulay abdelazziz, Rue Moulay Abdelhafid, Kénitra 14000, Morocco",Kenitra,34.256637,-6.594489800000001,,,4.1,0,,google_places
BBQ House 59,"Av med, n 4, imm yassir c, Av. Mohamed Diouri, Kénitra 14000, Morocco",Kenitra,34.26526,-6.587579900000001,,,3.9,0,,google_places
Cigala du malaga,"N° 5, res yassir, 9Avenue mohamed diouri, Kénitra, Morocco",Kenitra,34.265212,-6.5875509999999995,,,3.7,0,,google_places
"Nizamat Hyderabad Restaurant, Khaitan","Khaitan Blue Mart Building, Behind Lulu Center, Kuwait",Khaitan,29.2894737,47.9714886,,,4.7,0,,google_places
Salt & Pepper Restaurant Co. Hyderabadi Dum Biryani,"street 29, Kuwait",Khaitan,29.2938508,47.9682745,,,4.2,0,,google_places
Al Haitham grill & family Restaurant,Kuwait,Khaitan,29.2930292,47.9690726,,,4.0,0,,google_places
Koila (Sama Mall Khaitan),sama khaitan، Shop-G0-12، street 22، Kuwait,Khaitan,29.295029899999996,47.966174099999996,,,4.1,0,,google_places
Holiday Inn Restaurant -Khaitan,"Old Dabbous building, Kuwait",Khaitan,29.289130399999998,47.9750332,,,5.0,0,,google_places
مطعم مالابار باريس MALABAR PARIS,"street 100, Al Kuwayt, Kuwait",Khaitan,29.277057900000003,47.9730165,,,4.2,0,,google_places
مطعم ساكت عجيب/Saket Ajeeb Restaurant,"Naser Sanhat Al Osaimi, Kuwait",Khaitan,29.293619999999997,47.9691504,,,4.1,0,,google_places
Sugar Spoon Restaurant,"Arkan Building, oncoast supermarket, Muscat St, 15256, Kuwait",Khaitan,29.290883700000002,47.9724327,,,4.9,0,,google_places
مطعم خالد الضويحي (خيطان) Khaled Al-Dwaihi (Khaitan),"Saud Bin Abdulaziz St, Kuwait",Khaitan,29.2975946,47.9761362,,,4.1,0,,google_places
Rajdhani Palace Restaurant,"68 St, Kuwait",Khaitan,29.2900298,47.973537099999994,,,3.8,0,,google_places
مطعم مصر والخليج,"7XMC+65F, Nasser al ossiemy st, Kuwait",Khaitan,29.283068399999998,47.9704191,,,4.6,0,,google_places
ملح وفلفل للمأكولات الكويتية,"57 St, Kuwait",Khaitan,29.2856423,47.9679383,,,3.9,0,,google_places
Karachi Express Restaurant کراچي اکسپرس,"Yousef Abdulhadi Al-Mailem Mosque, Kuwait",Khaitan,29.290647399999997,47.970470399999996,,,4.2,0,,google_places
Sofraty Restaurant,"Saud Bin Abdulaziz St, Kuwait",Khaitan,29.2975061,47.9758141,,,4.3,0,,google_places
Kabab Khass Restaurant,"50 22 St, Kuwait",Khaitan,29.295511200000004,47.9734687,,,4.5,0,,google_places
Khaitan kitchen Restaurant,"7XHC+CFM, Al Farwaniyah, Kuwait",Khaitan,29.278681700000003,47.971107,,,4.1,0,,google_places
New Jamuna Restaurant مطعم کناری العاصمه بنغلاديشي,"Bldg 28100 St 22, Kuwait",Khaitan,29.2954554,47.9722229,,,4.3,0,,google_places
Chennai Restaurant,"7XMF+JJM, Al Farwaniyah, Kuwait",Khaitan,29.2840785,47.9740535,,,4.1,0,,google_places
Al Noukhaza Sea Food Al Thuraya City,"Habeeb Munawer St, Al Farwaniyah 81006, Kuwait",Khaitan,29.270401499999995,47.968292299999995,,,4.8,0,,google_places
Aire de service Khemisset,,Khemisset,33.817634,-6.1032763,,,,0,,openstreetmap
Abida,,Khemisset,33.8271082,-6.0906546,,,,0,,openstreetmap
Al Firdaous,,Khemisset,33.825233,-6.066583,,,,0,,openstreetmap
Three Z,,Khemisset,33.827859,-6.0685861,,,,0,,openstreetmap
Mabrook Cafeteria,,Khor Fakkan,25.3449278,56.3487485,,,,0,,openstreetmap
Green Valley Cafeteria,,Khor Fakkan,25.3447844,56.3487366,,,,0,,openstreetmap
Aish W Melh,,Khor Fakkan,25.358833,56.3491645,,,,0,,openstreetmap
Hardees,,Khor Fakkan,25.3682694,56.348299,,,,0,,openstreetmap
Pizza Hut,,Khor Fakkan,25.3683461,56.3483087,,,,0,,openstreetmap
دجاج كنتاكي,,Khor Fakkan,25.3710064,56.347791,,,,0,,openstreetmap
الفوج,,Khor Fakkan,25.3494511,56.3478707,,,,0,,openstreetmap
Wadi Al Arayesh,,Khor Fakkan,25.342835,56.3482983,,,,0,,openstreetmap
Rebou Lebanon Restaurant,,Khor Fakkan,25.3618029,56.3478735,,,,0,,openstreetmap
Al Suhub,,Khor Fakkan,25.3610441,56.3243451,,,,0,,openstreetmap
Just Burger,,Khor Fakkan,25.3523304,56.3495261,,,,0,,openstreetmap
in minde cafe,طريق الشيخ خالد بن محمد القاسمي,Khor Fakkan,25.3322309,56.3471824,0564174906,,,0,,openstreetmap
Thai gate Khorfakkan,"9924+R2 Khor Fakkan, Sharjah",Khor Fakkan,25.3521288,56.3549923,096060894,https://www.thaigate.org/,,0,,openstreetmap
Tazej & Khafif Cafeteria,,Khor Fakkan,25.2946843,56.2261447,,,,0,,openstreetmap
Alben & Al Hawha Roastry,,Khor Fakkan,25.2947185,56.2265026,,,,0,,openstreetmap
Qaser Al Falafil Cafeteria - Branch 1,,Khor Fakkan,25.2947289,56.2265985,,,,0,,openstreetmap
Madheena Alqadeem Restaurant,,Khor Fakkan,25.294788,56.2271665,,,,0,,openstreetmap
Mathaq Jouz Alhind Juice,,Khor Fakkan,25.2948052,56.2273157,,,,0,,openstreetmap
Wishi,,Khor Fakkan,25.3477372,56.3171357,,https://sharjahcollection.ae/najd-al-meqsar/,,0,,openstreetmap
Subway,,Khor Fakkan,25.3253723,56.3433187,,,,0,,openstreetmap
ماكدونالدز,,Khor Fakkan,25.3250469,56.3433088,,,,0,,openstreetmap
The View By Wave,,Khor Fakkan,25.3417086,56.3587407,,,,0,,openstreetmap
Bosnian Grill,,Khor Fakkan,25.3202126,56.3426864,,,,0,,openstreetmap
Gerard,,Khor Fakkan,25.2932075,56.2355583,,,,0,,openstreetmap
K-Bistro : Restaurant & Café,"Yassmine 1, 116 Bd du Portugal, Khouribga 25000, Morocco",Khouribga,32.888791999999995,-6.9014627,,,3.9,0,,google_places
Tavola d'Oro,"V3PW+VQV, Khouribga, Morocco",Khouribga,32.8872832,-6.9029579,,,4.4,0,,google_places
King food 57,"V3JM+GX6, Khouribga, Morocco",Khouribga,32.881301799999996,-6.915061799999999,,,4.6,0,,google_places
Restaurant La Shell,"W36W+2FR, Khouribga, Morocco",Khouribga,32.910111799999996,-6.903854099999999,,,4.1,0,,google_places
Pedro's Food,"91 Bd allal el fassi, Khouribga 25000, Morocco",Khouribga,32.8895894,-6.904026999999999,,,4.6,0,,google_places
Restaurant FOURCHETTE DOREE,"1er Étage Appt N 1, Complexe Al Firdaous, 54 Avenue de l’Hôpital, Khouribga 25000, Morocco",Khouribga,32.8907577,-6.9089908,,,4.5,0,,google_places
Taj Mahal,"SOTREG Massira, Khouribga, Morocco",Khouribga,32.887347000000005,-6.8992929,,,3.7,0,,google_places
Sushi 57,"W32Q+9J8, Khouribga 25000, Morocco",Khouribga,32.9009266,-6.9108526999999995,,,3.2,0,,google_places
Restaurant Borj AlArab,"N°21, Lotissement El Aidi, N11, Khouribga 25000, Morocco",Khouribga,32.8996609,-6.9175659,,,3.3,0,,google_places
مشواة الأمل,"Bd Abderrahim Bouabid, boubid 25000, Morocco",Khouribga,32.889157,-6.9332021,,,4.4,0,,google_places
Al Akhawin Park,"R403, Khouribga, Morocco",Khouribga,32.909988,-6.903987000000001,,,4.1,0,,google_places
Cafe five se7en,"H11, Khouribga 25000, Morocco",Khouribga,32.8878974,-6.900080399999999,,,4.6,0,,google_places
O'GALO,"Khouribga, Morocco",Khouribga,32.890812499999996,-6.9093124999999995,,,4.2,0,,google_places
AK Cafe restaurant & Pastry,"lc waikiki next to, rosabella mievec former flo, Marjane, Khouribga, Morocco",Khouribga,32.888559199999996,-6.9082352,,,2.8,0,,google_places
Maison Marocaine,"Bd Mohammed VI, Khouribga 25000, Morocco",Khouribga,32.8862032,-6.9025253,,,3.2,0,,google_places
Badraoui Hotel & Restaurant,"V3PH+CM2, Khouribga 25000, Morocco",Khouribga,32.9038168,-6.9066187999999995,,,4.2,0,,google_places
Taj Cafe,"Al Firdaous, Bd Moulay Youssef, Khouribga 25000, Morocco",Khouribga,32.889271799999996,-6.9104762,,,3.8,0,,google_places
Tacos Only,"54, complexe el firdaws, Khouribga, Morocco",Khouribga,32.890905499999995,-6.9090077,,,3.6,0,,google_places
Cool Down,"Bd 16 Novembre, Khouribga, Morocco",Khouribga,32.8860799,-6.905465200000001,,,2.8,0,,google_places
Twin’s sushi,"Bd Moulay Youssef, Khouribga 25000, Morocco",Khouribga,32.885823,-6.9116146999999994,,,4.6,0,,google_places
McDonald's,,Khouribga,32.8862473,-6.9075377,,,,0,,openstreetmap
2 Mars,,Khénifra,32.9352106,-5.667755,,,,0,,openstreetmap
Rania,,Khénifra,32.9307774,-5.669051,,,,0,,openstreetmap
Adrar,,Khénifra,32.9314071,-5.668764,,,,0,,openstreetmap
Chez Azziz Couscous,,Khénifra,32.9362679,-5.6715857,,,,0,,openstreetmap
Douae,,Ksar El Kebir,35.0067647,-5.8904136,,,,0,,openstreetmap
Charika,,Ksar El Kebir,35.0030886,-5.9060957,,,,0,,openstreetmap
Bayrout,,Ksar El Kebir,35.0026002,-5.9062408,,,,0,,openstreetmap
Athena,,Ksar El Kebir,35.0025654,-5.9060019,,,,0,,openstreetmap
Panorama,,Ksar El Kebir,35.0007838,-5.9049896,,,,0,,openstreetmap
Istanbul,,Ksar El Kebir,35.0015106,-5.9072032,,,,0,,openstreetmap
Volga,,Ksar El Kebir,35.0054574,-5.9225054,,,,0,,openstreetmap
Basatine,,Ksar El Kebir,35.0050403,-5.9215587,,,,0,,openstreetmap
Ismaali,,Ksar El Kebir,35.0035254,-5.9155646,,,,0,,openstreetmap
Virginia,,Ksar El Kebir,35.0037254,-5.9154761,,,,0,,openstreetmap
Temsamani,,Ksar El Kebir,35.0025552,-5.9120384,,,,0,,openstreetmap
Anas,,Ksar El Kebir,34.9927268,-5.9057772,,,,0,,openstreetmap
مقهى فرنسا,,Ksar El Kebir,35.000991,-5.898543,,,,0,,openstreetmap
طاكوس معاد,,Ksar El Kebir,35.003261,-5.896604,,,,0,,openstreetmap
Al Yaqut,,Ksar El Kebir,35.00272,-5.896906,,,,0,,openstreetmap
مطعم علي بابا,,Ksar El Kebir,34.996308,-5.902918,,,,0,,openstreetmap
Arena in,,Ksar El Kebir,34.995552,-5.905237,,,,0,,openstreetmap
Boulangerie Bakali,,Ksar El Kebir,35.0008834,-5.8986225,,,,0,,openstreetmap
سناك شريف,,Ksar El Kebir,34.99737,-5.902354,,,,0,,openstreetmap
مقهى المحطة الطرقية,,Ksar El Kebir,34.996502,-5.902269,,,,0,,openstreetmap
Grand Palace,,Ksar El Kebir,34.993827,-5.90264,,,,0,,openstreetmap
Noya Restaurant مطعم نويا,"28 Floor, برج جاسم، 4 شارع السور، مدينة الكويت، Kuwait",Kuwait City,29.362018600000003,47.9798336,,,4.8,0,,google_places
Principale Ristorante Di Nino,"Seafront، Road 25، 36201, Kuwait",Kuwait City,29.375268499999997,48.0066351,,,4.8,0,,google_places
ave restaurant,"5G Salhiya St, Al Kuwayt, Kuwait",Kuwait City,29.3681325,47.9710657,,,4.4,0,,google_places
Slider Station,"9XGC+C47, Arabian Gulf St, Al Kuwayt 14000, Kuwait",Kuwait City,29.376429,47.969190999999995,,,4.7,0,,google_places
Business Lounge Restaurant,"9XGG+Q6P, Mubarak Al Kabeer St, Al Kuwayt, Kuwait",Kuwait City,29.3769068,47.975580199999996,,,4.9,0,,google_places
Mais Alghanim,"Kuwait Kuwait city, مدينة الكويت 13012, Kuwait",Kuwait City,29.390615800000003,47.9983101,,,4.5,0,,google_places
Freej Swaeleh (Mubarakiya),"9XFF+229, Aljazair St, Al Kuwayt, Kuwait",Kuwait City,29.3733997,47.9720344,,,4.3,0,,google_places
The Grove (Kuwait City),"Mubarak Al Kabeer St, Al Kuwayt, Kuwait",Kuwait City,29.3772332,47.975399599999996,,,4.3,0,,google_places
Cocoa Room,"Sheikh Jaber Al-Ahmad Cultural Centre، Arabian Gulf St, Al Kuwayt, Kuwait",Kuwait City,29.361405299999994,47.9589691,,,4.6,0,,google_places
Pista House Kuwait,"Kuwait Continental Hotel, Ground Floor, Building 81, Street 74, Al Kuwayt, Kuwait",Kuwait City,29.3741957,47.997507399999996,,,4.5,0,,google_places
Upper Street Steakhouse,"Arabian Gulf Road, Waves Restaurant Complex, St 19, مدينة الكويت، Kuwait",Kuwait City,29.390302900000002,47.997651499999996,,,4.6,0,,google_places
Olio Trattoria Italiana,"Beachfront, Jumeirah Messilah Beach Hotel & Spa, Kuwait City 13036, Kuwait",Kuwait City,29.269295399999994,48.090190799999995,,,4.3,0,,google_places
Vigonovo,"28 Jaber Al-Mubarak St, Al Kuwayt 15300, Kuwait",Kuwait City,29.375975,47.993210499999996,,,4.7,0,,google_places
Delizio in the city,"9X89+GQ3, Kuwait City, Kuwait",Kuwait City,29.366297,47.969429,,,4.5,0,,google_places
Mughal Mahal Sharq,"15300 Jaber Al-Mubarak St, Al Kuwayt 15300, Kuwait",Kuwait City,29.3776349,47.993115200000005,,,4.5,0,,google_places
Ibn El Jabal,"9 Fahad Al-Salem Street, Al Kuwayt, Kuwait",Kuwait City,29.3693124,47.9703279,,,4.4,0,,google_places
TGI Friday's | Kuwait Towers,"Kuwait Tower (Main), Arabian Gulf St, Al Kuwayt 00000, Kuwait",Kuwait City,29.389686400000002,48.0031507,,,4.8,0,,google_places
Lazy Cat Morouj,"Kuwait Murouj, Morouj Complex, Sahara Club - Chalets Rd, مدينة الكويت، Kuwait",Kuwait City,29.258703099999995,48.0221697,,,4.8,0,,google_places
Midar,"Ghazali St, Al-Rai, Kuwait",Kuwait City,29.303379800000002,47.943148,,,4.8,0,,google_places
Aire de service Kenitra,,Kénitra,34.2306215,-6.5856093,,,,0,,openstreetmap
Casarina,Rue Mohamed Diouri,Kénitra,34.2547511,-6.58157,,,,0,,openstreetmap
El Tren,,Kénitra,34.2546691,-6.581814,,,,0,,openstreetmap
Café Al Gharb,,Kénitra,34.2660105,-6.5641214,,,,0,,openstreetmap
Cafe Casablanca,,Kénitra,34.2715402,-6.5587073,,,,0,,openstreetmap
Café Loubana,,Kénitra,34.2649124,-6.5664589,,,,0,,openstreetmap
Café Mnara,,Kénitra,34.2690473,-6.5612659,,,,0,,openstreetmap
Retaurant Pizzeria Mini World,,Kénitra,34.255898,-6.5937472,+212537361254,,,0,,openstreetmap
Café renosa,,Kénitra,34.2574507,-6.5903615,,,,0,,openstreetmap
cafe hosni,,Kénitra,34.25289,-6.6020586,,,,0,,openstreetmap
Domino's,,Kénitra,34.2536721,-6.5807434,+212537394242,,,0,,openstreetmap
El Bayt Achami,,Kénitra,34.2590659,-6.5879016,+212537325555,,,0,,openstreetmap
McDonald's,,Kénitra,34.2504398,-6.5725564,,,,0,,openstreetmap
Mini Chicken,,Kénitra,34.2558939,-6.5946976,+212537325403,,,0,,openstreetmap
Wlad aarfa,double voix wlad aarfa,Kénitra,34.2420264,-6.5457837,,,,0,,openstreetmap
Café Ouiam,,Kénitra,34.2580122,-6.5822695,,,,0,,openstreetmap
Café Méga,,Kénitra,34.2601779,-6.5905319,,,,0,,openstreetmap
kentsuthai,Rue Farhat Hachad,Kénitra,34.2563862,-6.5765216,,,,0,,openstreetmap
Snack INNO,Avenue FAR,Kénitra,34.253632,-6.5808724,,,,0,,openstreetmap
Cosmopolite,Rue Hassan Ibn Tabit,Kénitra,34.2576033,-6.5847869,,,,0,,openstreetmap
La Verte,,Kénitra,34.2574716,-6.5843661,,,,0,,openstreetmap
Le Rouge et Le Noir,,Kénitra,34.2575529,-6.5843187,,,,0,,openstreetmap
La Flamme,,Kénitra,34.2572806,-6.5839687,,,,0,,openstreetmap
Tacobelle,Avenue Tariq Ibn Ziad,Kénitra,34.2565392,-6.587331,,,,0,,openstreetmap
Chicago,,Kénitra,34.2564387,-6.5872678,,,,0,,openstreetmap
Cramayel,,Kénitra,34.2572372,-6.5839561,,,,0,,openstreetmap
VIP salle de jeux,Rue Mohamed El Hansali,Kénitra,34.2574175,-6.5857926,,,,0,,openstreetmap
