name,country,city,address,latitude,longitude,phone,website,rating,reviews_count,price_range,source
مطعم الطازج,Kuwait,Hawalli,,29.3357152,48.0246681,,,,0,,openstreetmap
فيكار التركي,Kuwait,Hawalli,Sayed Yaseen Al Tabtabai Street,29.3365098,48.0608294,+96525728080,,,0,,openstreetmap
Tasty Corner Kuwait,Kuwait,Hawalli,Street 280,29.3281433,48.0259433,+96555868824,,,0,,openstreetmap
أوشن باسكت,Kuwait,Hawalli,,29.3240053,48.0227043,,,,0,,openstreetmap
ذي كوفي بين,Kuwait,Hawalli,,29.3237947,48.0227816,,,,0,,openstreetmap
جوني كارينو,Kuwait,Hawalli,,29.3243308,48.0226337,,,,0,,openstreetmap
شيليز,Kuwait,Hawalli,,29.3242288,48.0226076,,,,0,,openstreetmap
صبستوب,Kuwait,Hawalli,,29.3210776,48.0158837,,,,0,,openstreetmap
آيهوب,Kuwait,Hawalli,,29.32127,48.0168748,,,,0,,openstreetmap
شيك شاك,Kuwait,Hawalli,,29.3213932,48.0170026,,,,0,,openstreetmap
أربيز,Kuwait,Hawalli,,29.3212169,48.0165344,,,,0,,openstreetmap
ريزينج كينز,Kuwait,Hawalli,,29.3213585,48.0168317,,,,0,,openstreetmap
بابك,Kuwait,Hawalli,,29.3227966,48.0203119,,,,0,,openstreetmap
فرشي,Kuwait,Hawalli,,29.3230548,48.0210116,,,,0,,openstreetmap
ماريناتاي,Kuwait,Hawalli,,29.3234847,48.0270383,,,,0,,openstreetmap
صاب واي,Kuwait,Hawalli,,29.3054746,48.0670177,,,,0,,openstreetmap
بابل,Kuwait,Hawalli,شارع الخليج العربي,29.34469,48.0738938,,,,0,,openstreetmap
مطعم و مقهى فكروني,Kuwait,Hawalli,,29.3385421,48.0157135,,,,0,,openstreetmap
مقهى كاش (شيشة),Kuwait,Hawalli,,29.3473154,48.0899488,,,,0,,openstreetmap
Al- Tayeb Grill,Kuwait,Hawalli,شارع القناعي جادة 4,29.3371323,48.0911782,,,,0,,openstreetmap
Teja Indian Resturent,Kuwait,Hawalli,,29.3328794,48.0625803,,,,0,,openstreetmap
Universal Tasty,Kuwait,Hawalli,,29.3412825,48.0108628,+96550830863,,,0,,openstreetmap
مطعم الزعتر الملكي,Kuwait,Hawalli,,29.3369604,48.0150283,,,,0,,openstreetmap
Swaikhat Lumi صويخات لومي,Kuwait,Hawalli,,29.3189633,48.017744,+96556554455,https://www.swaikhatlumi.com/,,0,,openstreetmap
الملاس الفضي,Kuwait,Hawalli,,29.330447,48.028606,50504989,,,0,,openstreetmap
كناري,Kuwait,Hawalli,شارع تونس,29.3304004,48.0283529,1848687,,,0,,openstreetmap
Pick,Kuwait,Hawalli,,29.2878156,48.066007,,,,0,,openstreetmap
كيور يوسيتي,Kuwait,Hawalli,,29.3461258,48.084339,,,,0,,openstreetmap
خوان فالديز كافيه,Kuwait,Hawalli,,29.3462644,48.0845995,,,,0,,openstreetmap
Sas Silver Resturant,Kuwait,Hawalli,1,29.3228952,48.0623244,,,,0,,openstreetmap
برجر كنج,Kuwait,Hawalli,,29.329779,48.0769003,,,,0,,openstreetmap
شرمبي,Kuwait,Hawalli,,29.3298869,48.0771794,,,,0,,openstreetmap
The Crêpe café,Kuwait,Hawalli,,29.3295186,48.0769513,,,,0,,openstreetmap
24 بيراسو,Kuwait,Hawalli,,29.330003,48.0772747,,,,0,,openstreetmap
هرفي,Kuwait,Hawalli,,29.3295907,48.076811,,,,0,,openstreetmap
مستر صبز & رابس,Kuwait,Hawalli,,29.329676,48.0768582,,,,0,,openstreetmap
ميميز كاري,Kuwait,Hawalli,,29.3357238,48.0258314,,https://www.memecurry.com/,,0,,openstreetmap
مطعم بام بنقاز,Kuwait,Hawalli,,29.3341205,48.0532403,+96566102100+96599762200,https://pampangasgrillrest.wordpress.com/,,0,,openstreetmap
شاورما مشرف,Kuwait,Hawalli,,29.2805166,48.0695191,,,,0,,openstreetmap
باجيلا ونخي - جمعية حطين,Kuwait,Hawalli,,29.2816633,48.0187133,,,,0,,openstreetmap
مانجو طلعت,Kuwait,Hawalli,,29.2817825,48.0187225,,,,0,,openstreetmap
مأكولات خفيفة - جمعية بيان,Kuwait,Hawalli,,29.2992572,48.0541401,,,,0,,openstreetmap
عصير المنعش,Kuwait,Hawalli,,29.3049518,48.0446404,,,,0,,openstreetmap
كشري أبو طارق,Kuwait,Hawalli,,29.335718,48.0307276,,,,0,,openstreetmap
مطعم المزايا,Kuwait,Hawalli,,29.336112,48.0309783,,,,0,,openstreetmap
كشري جحا,Kuwait,Hawalli,,29.3396622,48.0269898,,,,0,,openstreetmap
بهار,Kuwait,Hawalli,,29.3266085,48.0572021,,,,0,,openstreetmap
Rock House Sliders,Kuwait,Hawalli,,29.2703195,48.0340886,,,,0,,openstreetmap
dip n dip,Kuwait,Hawalli,,29.2701192,48.0339975,,,,0,,openstreetmap
نايف,Kuwait,Hawalli,,29.2697758,48.0336656,,,,0,,openstreetmap
Pares N Mami Kw,Kuwait,Hawalli,شارع هلال المطيري جادة 9,29.3332232,48.0562181,,https://www.facebook.com/paresnmami,,0,,openstreetmap
كاريبو كافيه,Kuwait,Hawalli,,29.3422015,48.0657198,,,,0,,openstreetmap
نخي وباجيلا,Kuwait,Hawalli,,29.2710468,48.078359,,,,0,,openstreetmap
مطعم هندي جمعية مشرف فرع ق5,Kuwait,Hawalli,,29.2710596,48.0784368,,,,0,,openstreetmap
RITO CAFE,Kuwait,Hawalli,Salem Al-Mubarak Street,29.3428689,48.0767781,+96590929242,https://linktr.ee/ritecafe,,0,,openstreetmap
Wahed Bared Juice | عصير واحد بارد,Kuwait,Hawalli,شارع قطر,29.325671,48.0854106,+96565586633,https://reach.link/wahedbared,,0,,openstreetmap
Mr Ash,Kuwait,Hawalli,شارع قطر,29.3301452,48.080382,,https://www.instagram.com/mr_ash_kw/,,0,,openstreetmap
المأكولات الشعبية (هريس) - جمعية الصدّيق,Kuwait,Hawalli,جمعية الصدّيق التعاونية,29.2933093,47.9905658,,,,0,,openstreetmap
هاوس أُف كورن,Kuwait,Hawalli,جمعية الصدّيق التعاونية,29.2933789,47.9909778,,,,0,,openstreetmap
شاورما الموصلي,Kuwait,Hawalli,,29.3312399,48.0233629,+96522626767+96596693881,https://www.mouselly-kw.com,,0,,openstreetmap
Antika,Kuwait,Hawalli,شارع سالم المبارك,29.3471772,48.0862146,+96565570490,https://www.antikakw.com/,,0,,openstreetmap
Raising Cane's,Kuwait,Hawalli,,29.2812354,48.0694693,,,,0,,openstreetmap
فرح,Kuwait,Hawalli,,29.3378167,48.0113214,,,,0,,openstreetmap
Thinnies,Kuwait,Hawalli,,29.3410266,48.0270014,,,,0,,openstreetmap
Joe & The Juice,Kuwait,Hawalli,,29.340445,48.0268759,,,,0,,openstreetmap
بك,Kuwait,Hawalli,جمعية حطين التعاونية,29.2811324,48.0200549,,,,0,,openstreetmap
لوكارب,Kuwait,Hawalli,,29.3201693,48.016659,+96565558202,https://locarbkwt.com;https://order.locarbkw.com/select/branch,,0,,openstreetmap
كوفي بين,Kuwait,Hawalli,,29.3310767,48.0546971,,,,0,,openstreetmap
Toby's Estate,Kuwait,Hawalli,,29.3256473,48.0326387,,,,0,,openstreetmap
كعك وبيض,Kuwait,Hawalli,,29.3262029,48.0156249,,,,0,,openstreetmap
بي+اف,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.266775,47.9925806,,,,0,,openstreetmap
لايف ويز كاكاو - مول 360,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.266844,47.992758,,,,0,,openstreetmap
سيلكت,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2676614,47.9983914,,,,0,,openstreetmap
قهوة دوه,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2674841,47.9983999,,,,0,,openstreetmap
ألكسندر ماكوين,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.267981,47.99242,,,,0,,openstreetmap
مقهى إم آند إس,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2675055,47.9925165,,,,0,,openstreetmap
| مطعم كوينز 360,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2678526,47.9957301,,,,0,,openstreetmap
جلا,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.267747,47.9934395,,,,0,,openstreetmap
شبستان,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2677874,47.9933687,,,,0,,openstreetmap
كنتاكي,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.267891,47.994654,,,,0,,openstreetmap
سكيليت بيسترو,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2679582,47.9933476,,,,0,,openstreetmap
انتريكوت,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.266851,47.993154,,,,0,,openstreetmap
تشيكستر - مول 360,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2670126,47.9930392,,,,0,,openstreetmap
اكسبرسامينتي إيلي,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2681948,47.9935186,,,,0,,openstreetmap
بام+كاو,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2667637,47.9988894,,,,0,,openstreetmap
لينوتر باريس,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2670675,47.992874,,,,0,,openstreetmap
تي لا فيليس,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2679939,47.9974135,,,,0,,openstreetmap
بان ميلك,Kuwait,Hawalli,Mohammed Bin Al Qasim Road,29.2680046,47.9976688,,,,0,,openstreetmap
ايكيا بيسترو,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2678582,47.9984797,,,,0,,openstreetmap
امتداد مول 360، ردهة المطاعم,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2674834,47.9986694,,,,0,,openstreetmap
بار ستيك شار,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2673524,47.998616,,,,0,,openstreetmap
كوستا كوفي,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.268169,47.99262,,,,0,,openstreetmap
شركة اللحوم الكويت,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2676826,47.9928725,,,,0,,openstreetmap
جوديفا,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2680026,47.9922995,,,,0,,openstreetmap
برجر كينج، مول 360,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2677276,47.9925498,,,,0,,openstreetmap
مقهى كارفور,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2681475,47.9922792,,,,0,,openstreetmap
مقهى ميم,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2674297,47.992628,,,,0,,openstreetmap
مانجو,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2679524,47.9922024,,,,0,,openstreetmap
لادوري,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2677965,47.9930583,,,,0,,openstreetmap
مج كوفي,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2673759,47.9930459,,,,0,,openstreetmap
تيبل أوتو - 360 مول,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.267865,47.9956217,,,,0,,openstreetmap
فل وياسمين,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2676859,47.9958072,,,,0,,openstreetmap
مسكوف لندن,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2673039,47.9937761,,,,0,,openstreetmap
ليتو كافيه,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2675792,47.9957103,,,,0,,openstreetmap
محامص القهوة توبي إستيت (360),Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2671839,47.9953537,,,,0,,openstreetmap
تايتل,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2667725,47.9929037,,,,0,,openstreetmap
سبرينكلز,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2670626,47.9929171,,,,0,,openstreetmap
شانبيري,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2671123,47.9931166,,,,0,,openstreetmap
أبركرومبي,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2681225,47.9926687,,,,0,,openstreetmap
أوفيرجار,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.267181,47.992424,,,,0,,openstreetmap
إليفيشن برجر ٣٦٠,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2674258,47.9922643,,,,0,,openstreetmap
مطعم كاشونة البيت,Kuwait,Hawalli,Faris Furah Al Wagayan Street,29.2677851,47.9921544,,,,0,,openstreetmap
koobs,Kuwait,Hawalli,شارع الدمنة,29.3394529,48.0710531,+96599872130,https://www.koobs.cafe,,0,,openstreetmap
Forty Eight East,Kuwait,Hawalli,,29.3472749,48.0917913,,,,0,,openstreetmap
Elevation Burger,Kuwait,Hawalli,,29.2733952,48.0448873,,,,0,,openstreetmap
موتاون,Kuwait,Hawalli,,29.2734517,48.0450354,,,,0,,openstreetmap
بافلوز,Kuwait,Hawalli,,29.273457,48.0448061,,,,0,,openstreetmap
زعتر و زيت,Kuwait,Hawalli,,29.27342,48.0449592,,,,0,,openstreetmap
مطعم الهوري,Kuwait,Hawalli,شارع بن خلدون,29.3401272,48.0083594,,,,0,,openstreetmap
مطعم الحبشة,Kuwait,Hawalli,,29.3384186,48.0065823,,,,0,,openstreetmap
تيراكوتا,Kuwait,Hawalli,شارع المثنى,29.3403576,48.0251148,+96598704420,,,0,,openstreetmap
شكو ماكو,Kuwait,Hawalli,شارع 7,29.3228148,48.0188078,,,,0,,openstreetmap
كريم,Kuwait,Hawalli,شارع 7,29.3227749,48.0188174,,,,0,,openstreetmap
الجواد الذهبي,Kuwait,Hawalli,شارع 3,29.2996924,48.0687656,,,,0,,openstreetmap
دومينوز,Kuwait,Hawalli,شارع 3,29.2997286,48.0688943,,,,0,,openstreetmap
مطعم الرضا,Kuwait,Hawalli,شارع 3,29.2997744,48.0690401,,,,0,,openstreetmap
بلقيس,Kuwait,Hawalli,,29.3247559,48.058694,,,,0,,openstreetmap
فيلكا افوكادو,Kuwait,Hawalli,,29.3259918,48.0151739,,,,0,,openstreetmap
أربيكا,Kuwait,Hawalli,,29.3230388,48.0181805,,,,0,,openstreetmap
Starbucks Coffee,Kuwait,Hawalli,Mishref park,29.2764036,48.0714623,,,,0,,openstreetmap
Espresso Lab,Kuwait,Hawalli,شارع سالم المبارك,29.33779,48.0661412,+96592224011,https://www.instagram.com/espressolab.kuwait,,0,,openstreetmap
فوجي كاري,Kuwait,Hawalli,,29.321513,48.0240368,,,,0,,openstreetmap
داين,Kuwait,Hawalli,,29.3140104,48.0879584,,,,0,,openstreetmap
Ray's One Resturant,Kuwait,Hawalli,,29.3357152,48.0944341,,,,0,,openstreetmap
Doner Kebab,Kuwait,Hawalli,,29.335434,48.0892682,,http://www.donerkebab.ae/,,0,,openstreetmap
Classic Doner Co.,Kuwait,Hawalli,,29.3212331,48.0259364,,,,0,,openstreetmap
The Sultan Jeans Grill,Kuwait,Hawalli,شارع الخليج العربي,29.3404434,48.0542215,,,,0,,openstreetmap
Johnny Carino's,Kuwait,Hawalli,,29.3541091,48.0298201,,,,0,,openstreetmap
Wendy's,Kuwait,Hawalli,شارع البلاجات,29.3431398,48.0963154,,,,0,,openstreetmap
Bateel Coffee,Kuwait,Hawalli,,29.3358166,48.0597134,,,,0,,openstreetmap
Tasty Hut Restaurant,Kuwait,Hawalli,7,29.3352527,48.0586862,,,,0,,openstreetmap
الأرنب الجائع,Kuwait,Hawalli,,29.327531,48.0260167,,,,0,,openstreetmap
La Baguette,Kuwait,Hawalli,,29.3255047,48.0199049,,,,0,,openstreetmap
Lobster Lake,Kuwait,Hawalli,,29.3240262,48.0153894,,,,0,,openstreetmap
Hyderabad House,Kuwait,Hawalli,,29.326482,48.0681285,,,,0,,openstreetmap
TGI Friday's,Kuwait,Hawalli,,29.320527,48.0886136,,,,0,,openstreetmap
Karimbumkala,Kuwait,Hawalli,,29.3240559,48.0649766,,,,0,,openstreetmap
Desi Treat,Kuwait,Hawalli,,29.329795,48.0609581,,,,0,,openstreetmap
Police Steak Restaurant,Kuwait,Hawalli,,29.3381694,48.0885116,,,,0,,openstreetmap
Naif Chicken,Kuwait,Hawalli,,29.3351032,48.080816,,,,0,,openstreetmap
Sokarah,Kuwait,Hawalli,,29.3308189,48.06062,,,,0,,openstreetmap
Jeita,Kuwait,Hawalli,,29.3338722,48.0541559,,,,0,,openstreetmap
Naif,Kuwait,Hawalli,,29.33466,48.0548172,,,,0,,openstreetmap
Al-Domari,Kuwait,Hawalli,,29.3373348,48.0113307,,,,0,,openstreetmap
Laziz Steek,Kuwait,Hawalli,,29.3273938,48.0562264,,,,0,,openstreetmap
Jabeela Juce (Saftladen),Kuwait,Hawalli,,29.3435907,48.0756162,,,,0,,openstreetmap
دجاج نايف,Kuwait,Hawalli,شارع إبراهيم حسين معرفي,29.3242508,48.0231728,+9651808777,https://naif.com.kw/,,0,,openstreetmap
كرسپي كريم,Kuwait,Hawalli,شارع إبراهيم حسين معرفي,29.3240207,48.0232111,+9651824040,https://krispykrememe.com/,,0,,openstreetmap
مطعم الرميح مشرف,Kuwait,Hawalli,,29.289444,48.0651539,25380166,,,0,,openstreetmap
Khalid Zaid Al-Khalid Food Court,Kuwait,Hawalli,,29.3380278,48.0508229,,,,0,,openstreetmap
Burger King,Kuwait,Jahra,,29.6953013,47.4265084,,,,0,,openstreetmap
DFAC,Kuwait,Jahra,,29.7000443,47.4258401,,,,0,,openstreetmap
باب الحارة,Kuwait,Jahra,,29.3548658,47.6646483,,,,0,,openstreetmap
ماكدونالدز,Kuwait,Jahra,,29.3488376,47.668207,,,,0,,openstreetmap
Rawdatain restaurant,Kuwait,Jahra,,29.8708843,47.6820533,,,,0,,openstreetmap
دجاج نايف,Kuwait,Jahra,,29.3033652,47.8015752,,https://www.ordernaif.com/,,0,,openstreetmap
McDonald's,Kuwait,Jahra,,29.3467823,47.6720795,,,,0,,openstreetmap
Applebee's - أبل بيز,Kuwait,Jahra,,29.3505359,47.6671937,,,,0,,openstreetmap
Pizza Hut,Kuwait,Jahra,,29.350504,47.6672528,,,,0,,openstreetmap
Subway,Kuwait,Jahra,,29.3523584,47.6648005,,,,0,,openstreetmap
Carl's Jr.,Kuwait,Jahra,,29.3524673,47.6646398,,,,0,,openstreetmap
Shawarma & Grill,Kuwait,Jahra,,29.3533843,47.6650586,,,,0,,openstreetmap
Fresh Burger,Kuwait,Jahra,,29.3401663,47.6679048,,,,0,,openstreetmap
Al Thabiah,Kuwait,Jahra,151,29.3238972,47.7415425,,,,0,,openstreetmap
هارديز,Kuwait,Jahra,,29.304988,47.858613,,,,0,,openstreetmap
مطعم هية,Kuwait,Jahra,,29.3203558,47.723547,69010571,,,0,,openstreetmap
كبابجي,Kuwait,Jahra,شارع مرزوق آل متعب,29.3504607,47.6673045,,,,0,,openstreetmap
بن العميد,Kuwait,Jahra,شارع 4 جادة 2,29.3523506,47.6657696,,,,0,,openstreetmap
عصير فريش المنعش,Kuwait,Jahra,شارع دعبل الخزاعي,29.3554693,47.6672187,24555011,,,0,,openstreetmap
بزة قراب أند قو,Kuwait,Jahra,,29.3636726,47.6514357,,,,0,,openstreetmap
عيش وكباب الحجة,Kuwait,Jahra,,29.3533901,47.6668822,24550909,,,0,,openstreetmap
Ganzo3a Drinks,Kuwait,Jahra,شارع 25,29.3121549,47.7252814,+96555535008,https://instagram.com/ganzo3a_drinks?utm_medium=copy_link,,0,,openstreetmap
شاورما بوتيك,Kuwait,Jahra,,29.3481319,47.6718364,,,,0,,openstreetmap
شيل ومشي,Kuwait,Jahra,,29.3481162,47.671801,,,,0,,openstreetmap
Chill Out,Kuwait,Jahra,الجهراء الصناعية,29.3089776,47.6771307,90900952,https://www.instagram.com/chillout_kw/,,0,,openstreetmap
Typica Cafe,Kuwait,Jahra,,29.3494399,47.6723277,,,,0,,openstreetmap
بيتزا هت,Kuwait,Jahra,شارع الشعيبي,29.2869482,47.822868,,,,0,,openstreetmap
مطعم مأكولات خفيفة,Kuwait,Jahra,شارع 23,29.2738647,47.8333702,,,,0,,openstreetmap
جوي,Kuwait,Jahra,,29.3632295,47.649053,,,,0,,openstreetmap
تم هورتنز,Kuwait,Jahra,,29.3632584,47.648694,,,,0,,openstreetmap
Finger Sushi,Kuwait,Jahra,,29.3623321,47.6494697,,,,0,,openstreetmap
Italian Restaurant,Kuwait,Jahra,,29.3622786,47.6494033,,,,0,,openstreetmap
Hardee's Chargrilled Burgers,Kuwait,Jahra,,29.3622173,47.649343,,,,0,,openstreetmap
مقهى رومانتك,Kuwait,Jahra,,29.3182175,47.6597022,,,,0,,openstreetmap
مطعم الجهراء ستار,Kuwait,Jahra,,29.3179636,47.6588516,,,,0,,openstreetmap
مقهى كلاسيك,Kuwait,Jahra,,29.3176674,47.6611579,,,,0,,openstreetmap
مقهى ومطعم ذكريات,Kuwait,Jahra,,29.3175232,47.6615664,,,,0,,openstreetmap
مقهى سوبر ستار,Kuwait,Jahra,,29.3173223,47.6621525,,,,0,,openstreetmap
مطعم نوري باشا,Kuwait,Jahra,,29.316659,47.66209,,,,0,,openstreetmap
مركز الرياض للتجهيزات الغذائية,Kuwait,Jahra,,29.3165456,47.6593467,,,,0,,openstreetmap
مركز وارة,Kuwait,Jahra,,29.316296,47.657993,,,,0,,openstreetmap
شذا الديرة للمأكولات,Kuwait,Jahra,,29.3163475,47.6578723,,,,0,,openstreetmap
مطعم ومقهى الكورنيش,Kuwait,Jahra,,29.3162627,47.6632611,,,,0,,openstreetmap
مطعم ذوالحجة,Kuwait,Jahra,,29.3161972,47.6579882,,,,0,,openstreetmap
مطعم دانة الروابي,Kuwait,Jahra,,29.3161182,47.6579319,,,,0,,openstreetmap
مطعم نبع الصفا,Kuwait,Jahra,,29.315619,47.661991,,,,0,,openstreetmap
مقصف المشراف,Kuwait,Jahra,,29.3155576,47.661074,,,,0,,openstreetmap
مطعم ومقهى صبيل,Kuwait,Jahra,,29.315186,47.6627616,,,,0,,openstreetmap
مطعم الأفضل للمأكولات,Kuwait,Jahra,,29.3147059,47.6614003,,,,0,,openstreetmap
مقهى ومطعم الشهد,Kuwait,Jahra,,29.3143609,47.6598493,,,,0,,openstreetmap
محل نسيم الخليج,Kuwait,Jahra,,29.3144829,47.6605992,,,,0,,openstreetmap
مطعم شماص,Kuwait,Jahra,,29.314309,47.6613287,,,,0,,openstreetmap
مقهى أنوار الثريا,Kuwait,Jahra,,29.3139032,47.6622412,,,,0,,openstreetmap
مطعم و مطبخ سنام,Kuwait,Jahra,,29.3131967,47.6663057,,,,0,,openstreetmap
مطعم ومقهى نجوم الإيمان,Kuwait,Jahra,,29.3130933,47.6662594,,,,0,,openstreetmap
مطعم واحة أغادير,Kuwait,Jahra,,29.3137108,47.6618284,,,,0,,openstreetmap
مطعم ملك المندي,Kuwait,Jahra,,29.3136278,47.6618968,,,,0,,openstreetmap
مركز خالد فيصل الهيلم,Kuwait,Jahra,,29.3148563,47.6610457,,,,0,,openstreetmap
مطعم نور الغدير,Kuwait,Jahra,,29.3147276,47.6609572,,,,0,,openstreetmap
مطعم ومقهى اسطنبول,Kuwait,Jahra,,29.3143486,47.6598896,,,,0,,openstreetmap
مطعم ومقهى الزعيم,Kuwait,Jahra,,29.314863,47.658442,,,,0,,openstreetmap
الأدعمي للمأكولات الخفيفة,Kuwait,Jahra,,29.314773,47.658695,,,,0,,openstreetmap
محطة القصر الحديثة,Kuwait,Jahra,,29.3150507,47.6579105,,,,0,,openstreetmap
مقهى ومطعم الكفرون,Kuwait,Jahra,,29.3150254,47.6579826,,,,0,,openstreetmap
مطعم,Kuwait,Jahra,,29.3149874,47.6580665,,,,0,,openstreetmap
مركز بركة الديرة,Kuwait,Jahra,,29.3148219,47.661237,,,,0,,openstreetmap
حدادة الكويت,Kuwait,Jahra,,29.31475,47.6612679,,,,0,,openstreetmap
مطعم الأمل بالأمل,Kuwait,Jahra,,29.3147582,47.6612471,,,,0,,openstreetmap
حلويات ليالى الشرق,Kuwait,Jahra,,29.3183508,47.6592963,,,,0,,openstreetmap
مطعم البيت الملكي,Kuwait,Jahra,,29.316797,47.661614,,,,0,,openstreetmap
مطعم كنارى,Kuwait,Jahra,,29.3159273,47.6576707,,,,0,,openstreetmap
مطعم ومقهى النواعير,Kuwait,Jahra,,29.3155917,47.6595003,,,,0,,openstreetmap
مقصف صناعية الجهراء,Kuwait,Jahra,,29.316924,47.660602,,,,0,,openstreetmap
مقهى أبو نواس,Kuwait,Jahra,,29.3173739,47.6620234,,,,0,,openstreetmap
مطعم الشاطئ,Kuwait,Jahra,,29.3151089,47.6577631,,,,0,,openstreetmap
مقهي ومطعم ميدى,Kuwait,Jahra,,29.3147079,47.6625054,,,,0,,openstreetmap
مقهى ومطعم البواسل,Kuwait,Jahra,,29.3139585,47.6611223,,,,0,,openstreetmap
مطعم المدينة الذهبية,Kuwait,Jahra,,29.314396,47.659764,,,,0,,openstreetmap
مركز النجوم للحلويات,Kuwait,Jahra,,29.3151138,47.661821,,,,0,,openstreetmap
مطعم أنوار تاج مال,Kuwait,Jahra,,29.314509,47.6623982,,,,0,,openstreetmap
برقر كنق,Kuwait,Jahra,,29.3013495,47.8010786,,,,0,,openstreetmap
ديوان بوظهير,Kuwait,Jahra,,29.3416018,47.7012279,55374545,,,0,,openstreetmap
Donuts Island,Kuwait,Jahra,,29.3633187,47.6490013,,,,0,,openstreetmap
كوستا كوفي,Kuwait,Jahra,,29.3631763,47.6488167,,,,0,,openstreetmap
دانكن دونتس,Kuwait,Jahra,,29.3631646,47.6486972,,,,0,,openstreetmap
Kebap,Kuwait,Jahra,,30.033354,47.7785029,,,,0,,openstreetmap
Hungry Bunny,Kuwait,Jahra,,30.0355349,47.7750466,,,,0,,openstreetmap
Taco Bell,Kuwait,Jahra,,30.0332058,47.7787209,,,,0,,openstreetmap
Cafe Anuwalr,Kuwait,Jahra,,30.0337771,47.7779779,,,,0,,openstreetmap
تشيكن كنغ,Kuwait,Jahra,,29.3391054,47.6725122,,,,0,,openstreetmap
صويخات الجهراء,Kuwait,Jahra,,29.3412821,47.6741284,66118860,https://swaikhataljahra.com/,,0,,openstreetmap
Keep Restaurant,Kuwait,Jahra,3,29.3421916,47.6759037,65140140,https://www.instagram.com/keep.kw/,,0,,openstreetmap
نخي وباجيلا,Kuwait,Jahra,,29.3031482,47.8014801,,,,0,,openstreetmap
دجاج كنتاكي,Kuwait,Jahra,,29.3466125,47.6725477,,,,0,,openstreetmap
اربيكا,Kuwait,Jahra,,29.3639632,47.6661019,,,,0,,openstreetmap
تشيبوتليه,Kuwait,Jahra,,29.3625013,47.6659029,,,,0,,openstreetmap
القهوة الشعبية - الجهراء,Kuwait,Jahra,,29.360278,47.6653353,,,,0,,openstreetmap
كاريبو كوفي,Kuwait,Jahra,,29.3638042,47.6659812,,,,0,,openstreetmap
Noya Restaurant مطعم نويا,Kuwait,Kuwait City,,29.362018600000003,47.9798336,,,4.8,0,,google_places
Principale Ristorante Di Nino,Kuwait,Kuwait City,,29.375268499999997,48.0066351,,,4.8,0,,google_places
ave restaurant,Kuwait,Kuwait City,,29.3681325,47.9710657,,,4.4,0,,google_places
Slider Station,Kuwait,Kuwait City,,29.376429,47.969190999999995,,,4.7,0,,google_places
Business Lounge Restaurant,Kuwait,Kuwait City,,29.3769068,47.975580199999996,,,4.9,0,,google_places
Mais Alghanim,Kuwait,Kuwait City,,29.390615800000003,47.9983101,,,4.5,0,,google_places
Freej Swaeleh (Mubarakiya),Kuwait,Kuwait City,,29.3733997,47.9720344,,,4.3,0,,google_places
The Grove (Kuwait City),Kuwait,Kuwait City,,29.3772332,47.975399599999996,,,4.3,0,,google_places
Cocoa Room,Kuwait,Kuwait City,,29.361405299999994,47.9589691,,,4.6,0,,google_places
